# E  sum  T1  T2  T3 ...
 -0.5906   0.0732   0.0207   0.0207   0.0319
 -0.5656   0.0761   0.0219   0.0219   0.0324
 -0.5405   0.0790   0.0232   0.0232   0.0325
 -0.5155   0.0820   0.0248   0.0248   0.0324
 -0.4905   0.0853   0.0266   0.0266   0.0320
 -0.4655   0.0891   0.0287   0.0287   0.0317
 -0.4404   0.0938   0.0311   0.0311   0.0316
 -0.4154   0.0995   0.0339   0.0339   0.0317
 -0.3904   0.1065   0.0372   0.0372   0.0321
 -0.3654   0.1148   0.0409   0.0409   0.0329
 -0.3403   0.1247   0.0453   0.0453   0.0341
 -0.3153   0.1363   0.0502   0.0502   0.0358
 -0.2903   0.1496   0.0558   0.0558   0.0380
 -0.2653   0.1647   0.0620   0.0620   0.0407
 -0.2402   0.1812   0.0686   0.0686   0.0440
 -0.2152   0.1987   0.0754   0.0754   0.0480
 -0.1902   0.2162   0.0818   0.0818   0.0526
 -0.1652   0.2328   0.0874   0.0874   0.0579
 -0.1401   0.2474   0.0918   0.0918   0.0638
 -0.1151   0.2591   0.0945   0.0945   0.0701
 -0.0901   0.2673   0.0955   0.0955   0.0763
 -0.0651   0.2715   0.0948   0.0948   0.0819
 -0.0400   0.2715   0.0926   0.0926   0.0862
 -0.0150   0.2667   0.0891   0.0891   0.0885
  0.0100   0.2571   0.0844   0.0844   0.0884
  0.0350   0.2433   0.0787   0.0787   0.0858
  0.0601   0.2262   0.0725   0.0725   0.0812
  0.0851   0.2072   0.0660   0.0660   0.0752
  0.1101   0.1879   0.0596   0.0596   0.0686
  0.1351   0.1692   0.0536   0.0536   0.0619
  0.1602   0.1519   0.0482   0.0482   0.0556
  0.1852   0.1363   0.0433   0.0433   0.0498
  0.2102   0.1225   0.0390   0.0390   0.0446
  0.2352   0.1105   0.0352   0.0352   0.0400
  0.2603   0.1000   0.0319   0.0319   0.0361
  0.2853   0.0909   0.0291   0.0291   0.0327
  0.3103   0.0830   0.0266   0.0266   0.0297
  0.3353   0.0761   0.0245   0.0245   0.0272
  0.3604   0.0702   0.0226   0.0226   0.0250
  0.3854   0.0650   0.0210   0.0210   0.0230
  0.4104   0.0604   0.0195   0.0195   0.0214
  0.4354   0.0564   0.0182   0.0182   0.0199
  0.4605   0.0529   0.0171   0.0171   0.0187
  0.4855   0.0497   0.0161   0.0161   0.0176
  0.5105   0.0470   0.0152   0.0152   0.0166
